customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15599090,2.0,Germany,Male,1.0,7,2.0,1,1,1,2.0,0
15762048,5.0,Germany,Female,1.0,7,3.0,2,1,1,2.0,0
15790596,5.0,Spain,Male,1.0,0,3.0,1,1,1,2.0,0
15609623,3.0,France,Female,3.0,5,0.0,1,1,0,1.0,1
15711901,2.0,France,Male,2.0,2,2.0,1,1,1,3.0,0
15779809,3.0,France,Male,2.0,8,2.0,1,0,1,5.0,0
15729018,3.0,France,Female,1.0,2,3.0,1,1,1,1.0,0
15698246,3.0,France,Female,0.0,2,0.0,2,1,1,2.0,0
15712409,4.0,Germany,Male,3.0,6,4.0,2,1,1,5.0,0
15758306,3.0,France,Male,1.0,6,0.0,2,1,1,3.0,0
15621435,3.0,France,Female,1.0,1,3.0,1,0,0,2.0,0
15566295,4.0,France,Female,1.0,6,3.0,2,1,0,4.0,0
15569098,3.0,France,Male,2.0,6,3.0,1,0,0,1.0,1
15662532,4.0,Germany,Male,1.0,8,3.0,2,1,1,5.0,0
15664001,3.0,Germany,Female,2.0,8,2.0,1,0,0,2.0,1
15703437,4.0,France,Male,1.0,3,0.0,2,1,0,5.0,0
15708003,2.0,Spain,Male,2.0,8,2.0,1,1,0,0.0,0
15599452,3.0,Germany,Female,2.0,8,2.0,2,1,0,1.0,0
15719793,5.0,Spain,Male,3.0,5,0.0,2,1,1,5.0,0
15771580,5.0,France,Female,1.0,0,2.0,1,0,1,4.0,0
15732268,4.0,France,Male,1.0,3,3.0,1,1,0,1.0,0
15722350,3.0,Germany,Female,1.0,7,3.0,1,1,1,3.0,0
15611371,4.0,France,Male,2.0,4,4.0,1,1,1,1.0,0
15673584,3.0,France,Female,4.0,5,0.0,2,1,1,0.0,0
15636396,3.0,France,Female,1.0,7,0.0,2,0,1,5.0,0
15706170,3.0,France,Male,1.0,1,2.0,1,0,0,1.0,0
15725478,4.0,France,Male,3.0,7,0.0,2,1,1,3.0,0
15654562,5.0,Spain,Female,2.0,5,3.0,4,1,0,0.0,1
15737509,5.0,Spain,Male,1.0,8,4.0,1,0,0,2.0,0
15690796,2.0,France,Male,1.0,8,0.0,1,1,0,3.0,0
15716728,2.0,Spain,Female,2.0,10,0.0,2,0,1,2.0,0
15605665,3.0,Germany,Female,3.0,3,2.0,2,1,1,1.0,0
15748481,2.0,France,Female,1.0,6,0.0,1,0,0,0.0,0
15757777,3.0,France,Female,1.0,2,0.0,2,1,1,1.0,0
15747808,4.0,France,Male,1.0,3,2.0,1,1,1,5.0,0
15810593,2.0,France,Male,2.0,4,0.0,3,1,1,2.0,0
15693376,4.0,Spain,Male,2.0,0,0.0,2,1,1,0.0,1
15579808,4.0,Germany,Female,1.0,8,3.0,1,1,1,2.0,0
15598275,4.0,France,Female,1.0,7,0.0,2,1,1,5.0,0
15737080,2.0,France,Female,1.0,1,0.0,2,0,1,1.0,0
15668580,4.0,Spain,Male,1.0,2,0.0,2,1,1,2.0,0
15569438,3.0,Germany,Male,1.0,10,2.0,2,0,0,5.0,0
15675842,3.0,Spain,Male,1.0,4,3.0,1,1,0,1.0,0
15577587,2.0,Germany,Male,2.0,5,2.0,1,1,1,1.0,1
15625592,1.0,France,Male,1.0,2,0.0,2,1,1,1.0,0
15635141,2.0,Germany,Male,3.0,8,2.0,2,0,0,2.0,1
15642570,3.0,Spain,Male,1.0,8,0.0,2,1,0,1.0,0
15702175,4.0,France,Female,1.0,4,3.0,2,1,1,1.0,0
15677785,3.0,Spain,Male,1.0,5,3.0,1,1,0,3.0,0
15786153,3.0,Germany,Male,2.0,9,3.0,2,1,0,4.0,0
15759499,2.0,France,Female,1.0,4,2.0,1,1,1,4.0,0
15659568,5.0,Spain,Female,1.0,3,2.0,1,1,1,1.0,0
15715597,3.0,France,Male,1.0,1,2.0,1,1,0,5.0,0
15610147,3.0,France,Male,3.0,2,0.0,2,0,1,0.0,0
15802362,2.0,Spain,Male,2.0,0,0.0,2,0,1,2.0,0
15660524,2.0,Germany,Female,2.0,9,2.0,1,1,1,5.0,0
15747168,3.0,Germany,Female,2.0,2,2.0,1,0,1,4.0,1
15796910,3.0,Spain,Female,3.0,7,0.0,1,0,0,2.0,1
15707674,2.0,France,Female,3.0,2,3.0,1,1,0,2.0,1
15565706,3.0,Spain,Male,1.0,1,0.0,1,1,1,2.0,1
15587596,3.0,Spain,Female,1.0,8,2.0,1,1,0,3.0,0
15751943,2.0,Spain,Female,2.0,5,0.0,2,0,0,2.0,0
15621227,3.0,Germany,Female,2.0,7,3.0,1,1,1,4.0,0
15757588,2.0,France,Male,1.0,9,0.0,2,0,0,3.0,0
15640922,4.0,France,Female,2.0,7,0.0,1,1,1,3.0,0
15567557,2.0,France,Male,1.0,2,3.0,1,1,1,0.0,0
15670103,2.0,France,Female,1.0,5,3.0,1,1,1,4.0,0
15720929,3.0,France,Female,2.0,8,1.0,3,0,0,0.0,1
15732774,3.0,France,Male,1.0,7,2.0,1,1,0,4.0,0
15628558,1.0,France,Female,2.0,5,2.0,1,1,1,2.0,0
15729201,3.0,France,Male,2.0,9,0.0,1,1,0,4.0,1
15731117,1.0,Spain,Male,1.0,2,2.0,1,1,0,4.0,0
15615207,4.0,Spain,Male,2.0,0,0.0,1,1,1,0.0,1
15773512,3.0,Spain,Female,0.0,4,0.0,1,1,1,5.0,0
15572145,4.0,France,Female,1.0,8,0.0,2,1,0,2.0,0
15642710,3.0,France,Male,1.0,7,0.0,2,1,0,0.0,0
15574213,4.0,France,Female,2.0,1,3.0,1,1,1,0.0,1
15718852,4.0,France,Male,3.0,9,2.0,1,1,1,2.0,0
15583840,2.0,Germany,Male,1.0,5,2.0,1,1,1,1.0,1
15782418,2.0,Germany,Female,0.0,9,2.0,1,1,1,4.0,1
15813504,2.0,Germany,Female,0.0,1,3.0,1,0,1,4.0,0
15711314,2.0,Spain,Female,2.0,1,0.0,1,0,0,3.0,1
15621064,4.0,Germany,Male,0.0,5,4.0,2,1,1,2.0,0
15627847,5.0,France,Male,1.0,6,0.0,1,1,0,3.0,1
15588090,4.0,Germany,Female,2.0,8,2.0,2,1,0,4.0,1
15735270,4.0,Spain,Male,2.0,2,0.0,1,1,0,1.0,1
15671804,3.0,Spain,Male,1.0,8,3.0,2,1,1,3.0,0
15753215,3.0,Spain,Female,1.0,8,0.0,2,1,0,2.0,0
15789941,3.0,France,Female,1.0,6,2.0,1,0,0,3.0,0
15691061,4.0,France,Female,1.0,9,0.0,2,1,1,2.0,0
15808326,2.0,France,Female,1.0,9,0.0,2,1,1,1.0,0
15566660,3.0,France,Female,2.0,10,0.0,3,1,0,2.0,0
15778947,3.0,France,Male,1.0,3,0.0,2,1,1,0.0,0
15632977,4.0,France,Male,2.0,5,0.0,2,0,0,4.0,0
15591747,4.0,France,Male,1.0,3,0.0,2,0,0,3.0,0
15567335,2.0,France,Female,2.0,7,0.0,2,1,1,5.0,0
15609299,2.0,France,Male,1.0,6,3.0,1,1,0,2.0,0
15669945,1.0,France,Male,1.0,4,3.0,2,1,0,1.0,0
15736271,1.0,France,Female,1.0,9,0.0,1,1,0,5.0,0
15710390,3.0,France,Female,1.0,6,2.0,2,1,1,4.0,0
15756481,3.0,France,Female,1.0,3,2.0,1,1,0,5.0,0
15736730,3.0,France,Female,2.0,2,0.0,1,1,1,4.0,0
15626040,4.0,Spain,Male,3.0,0,0.0,2,0,1,1.0,0
15746553,2.0,Germany,Male,2.0,5,2.0,1,0,1,4.0,1
15622518,4.0,France,Female,1.0,5,1.0,1,1,1,2.0,1
15684908,2.0,Germany,Male,3.0,1,2.0,1,0,1,2.0,0
15569446,4.0,France,Female,1.0,8,2.0,2,1,0,5.0,0
15777504,3.0,France,Female,1.0,8,0.0,1,1,1,2.0,0
15677906,3.0,Spain,Female,2.0,5,0.0,1,0,1,4.0,0
15703292,2.0,France,Male,1.0,8,2.0,2,1,1,2.0,0
15712938,2.0,France,Male,2.0,3,0.0,2,1,1,1.0,0
15631359,1.0,France,Female,1.0,5,2.0,1,0,0,2.0,0
15720847,3.0,France,Male,1.0,2,0.0,2,1,1,3.0,0
15787830,1.0,Germany,Male,1.0,7,3.0,1,1,0,3.0,0
15599869,4.0,Spain,Female,1.0,1,0.0,1,1,1,2.0,0
15592078,2.0,Germany,Female,1.0,8,2.0,2,1,0,0.0,0
15596228,1.0,France,Male,1.0,4,0.0,2,1,0,1.0,0
15578462,2.0,Spain,Female,4.0,9,3.0,1,1,1,0.0,0
15756894,3.0,France,Male,1.0,1,0.0,1,0,1,1.0,0
15796167,4.0,Germany,Male,1.0,7,2.0,2,1,0,3.0,0
15664808,4.0,Spain,Female,1.0,3,0.0,3,0,0,2.0,0
15664555,2.0,France,Male,1.0,2,0.0,4,0,1,3.0,1
15607278,4.0,Spain,Female,2.0,8,3.0,1,1,1,1.0,0
15585222,2.0,France,Male,2.0,8,0.0,2,1,1,5.0,0
15750299,4.0,Spain,Male,0.0,10,1.0,1,0,1,1.0,0
15761294,3.0,Germany,Female,3.0,8,3.0,1,1,0,3.0,1
15810454,4.0,France,Male,1.0,4,3.0,1,0,1,1.0,0
15673984,2.0,France,Female,1.0,8,0.0,1,1,0,4.0,1
15609319,4.0,France,Female,2.0,3,3.0,1,1,1,3.0,0
15709941,4.0,France,Male,2.0,8,0.0,3,1,0,2.0,1
15580252,4.0,France,Male,2.0,4,2.0,1,0,1,0.0,0
15741275,3.0,France,Female,3.0,7,1.0,2,1,1,2.0,0
15707132,1.0,France,Male,1.0,5,0.0,2,0,1,2.0,0
15600708,3.0,Spain,Female,1.0,3,2.0,1,1,1,4.0,0
15804787,2.0,France,Male,4.0,5,2.0,1,1,1,1.0,0
15690021,2.0,Germany,Female,2.0,0,3.0,1,0,1,1.0,1
15763895,2.0,France,Male,1.0,7,4.0,2,1,0,1.0,0
15623478,3.0,Germany,Female,1.0,4,2.0,2,0,1,3.0,0
15797910,4.0,Germany,Male,2.0,2,2.0,1,1,1,3.0,0
15577751,4.0,Germany,Male,1.0,4,2.0,1,0,0,0.0,0
15781777,3.0,France,Male,1.0,3,3.0,1,0,0,1.0,0
15740527,4.0,Germany,Female,3.0,7,3.0,1,0,1,0.0,1
15721251,2.0,Spain,Female,2.0,4,2.0,1,0,1,1.0,0
15602994,1.0,France,Female,2.0,10,2.0,1,0,1,2.0,0
15750769,4.0,France,Male,1.0,7,2.0,1,1,0,4.0,0
15740175,4.0,Germany,Female,2.0,2,2.0,2,0,0,2.0,0
15679968,3.0,France,Male,1.0,5,2.0,1,1,0,5.0,0
15694404,4.0,France,Female,2.0,3,3.0,1,1,1,4.0,0
15657529,4.0,Germany,Male,2.0,1,2.0,1,1,1,2.0,1
15762882,2.0,Germany,Female,1.0,4,1.0,1,1,1,4.0,0
15642579,4.0,Spain,Female,1.0,1,3.0,1,1,1,5.0,0
15598884,3.0,Spain,Female,0.0,5,0.0,1,1,1,5.0,0
15770185,4.0,France,Male,1.0,10,2.0,1,1,0,2.0,0
15800287,4.0,Spain,Female,2.0,2,3.0,2,1,0,4.0,1
15665861,4.0,Spain,Male,2.0,3,2.0,1,0,1,3.0,0
15662203,2.0,Germany,Female,2.0,3,3.0,2,1,1,2.0,0
15616454,1.0,Germany,Female,1.0,8,2.0,1,0,1,5.0,1
15702788,4.0,France,Male,1.0,9,3.0,1,1,0,2.0,0
15778149,2.0,Spain,Male,3.0,9,0.0,2,1,0,3.0,1
15680001,3.0,France,Male,1.0,7,2.0,2,1,0,3.0,0
15711991,3.0,France,Male,1.0,8,0.0,2,0,0,0.0,0
15633834,4.0,Germany,Female,1.0,3,2.0,2,0,0,4.0,0
15765266,3.0,France,Male,1.0,1,0.0,2,0,0,0.0,0
15791867,2.0,Germany,Male,2.0,2,2.0,1,0,0,2.0,1
15675380,2.0,Spain,Male,3.0,3,3.0,1,0,1,3.0,1
15770576,2.0,Spain,Male,2.0,7,3.0,2,1,1,2.0,0
15775294,3.0,France,Female,1.0,2,0.0,2,1,0,2.0,1
15727059,1.0,France,Female,1.0,4,0.0,2,0,0,5.0,0
15702499,4.0,Spain,Male,2.0,9,4.0,1,1,1,0.0,0
15611699,3.0,France,Female,1.0,7,0.0,1,1,0,3.0,0
15654000,4.0,France,Female,1.0,5,0.0,1,1,0,3.0,1
15657881,4.0,France,Male,1.0,5,3.0,1,0,1,4.0,0
15719991,4.0,Spain,Female,2.0,1,3.0,1,1,0,2.0,1
15720687,2.0,France,Female,2.0,4,2.0,1,0,0,5.0,1
15687079,3.0,Spain,Male,3.0,10,2.0,1,1,0,1.0,0
15582276,3.0,France,Male,1.0,5,3.0,1,0,1,4.0,0
15763980,3.0,Germany,Male,1.0,1,1.0,1,1,1,2.0,0
15720774,5.0,Spain,Male,2.0,7,2.0,1,1,0,3.0,1
15592194,1.0,France,Female,1.0,9,0.0,2,1,0,2.0,0
15803685,3.0,Germany,Female,4.0,10,2.0,2,0,1,1.0,0
15759456,3.0,Spain,Male,1.0,7,3.0,2,1,0,1.0,0
15611544,4.0,Germany,Male,1.0,7,2.0,2,1,0,5.0,0
15794257,3.0,France,Male,1.0,4,2.0,1,1,1,3.0,0
15681697,2.0,France,Male,1.0,8,1.0,1,1,0,3.0,0
15579566,3.0,Spain,Female,2.0,3,2.0,1,1,0,0.0,1
15577970,1.0,France,Male,1.0,5,0.0,1,0,0,1.0,0
15727489,2.0,Spain,Female,2.0,1,3.0,1,1,0,2.0,0
15764284,4.0,Spain,Male,1.0,3,0.0,3,1,1,3.0,0
15581811,3.0,Germany,Female,1.0,1,3.0,2,0,1,0.0,0
15622527,2.0,France,Female,2.0,6,0.0,1,1,1,1.0,0
15753362,4.0,Spain,Male,3.0,3,0.0,2,1,1,2.0,0
15666652,4.0,France,Female,0.0,3,0.0,2,1,1,3.0,0
15789714,3.0,Spain,Male,0.0,3,2.0,1,1,1,3.0,0
15771543,2.0,Germany,Male,1.0,2,3.0,1,1,1,4.0,1
15748327,4.0,Germany,Male,1.0,6,2.0,2,0,0,4.0,0
15754649,4.0,Spain,Female,3.0,3,0.0,2,1,1,1.0,0
15810460,4.0,Spain,Female,3.0,5,0.0,3,0,1,3.0,1
15771742,2.0,Germany,Male,1.0,9,2.0,2,1,0,3.0,1
15642160,5.0,France,Male,1.0,5,0.0,2,1,0,0.0,0
15798439,4.0,Spain,Male,0.0,2,0.0,1,1,1,3.0,0
15605293,2.0,France,Female,2.0,1,0.0,2,1,1,5.0,0
15692631,2.0,Spain,Female,2.0,8,2.0,1,0,1,3.0,0
15665376,3.0,Germany,Female,1.0,3,3.0,2,1,0,4.0,0
15772412,2.0,Spain,Male,1.0,6,3.0,1,1,1,4.0,1
15654577,2.0,Germany,Male,2.0,5,2.0,1,1,0,0.0,1
15585427,2.0,France,Female,1.0,10,2.0,2,0,0,4.0,0
15584536,4.0,Germany,Male,2.0,3,2.0,1,1,1,3.0,1
15585853,4.0,Spain,Male,2.0,7,0.0,1,1,0,4.0,1
15645271,3.0,Germany,Male,0.0,8,2.0,2,0,0,4.0,1
15579387,3.0,Germany,Female,2.0,2,2.0,2,0,1,3.0,0
15623107,3.0,Spain,Male,2.0,3,1.0,3,1,0,2.0,1
15754072,5.0,Spain,Female,1.0,6,0.0,2,1,0,4.0,0
15666163,3.0,France,Male,2.0,1,2.0,1,1,1,3.0,0
15765192,2.0,France,Male,1.0,7,2.0,2,0,0,5.0,0
15804822,5.0,France,Female,1.0,4,0.0,2,1,0,0.0,0
15612893,2.0,Spain,Male,2.0,4,0.0,1,1,0,3.0,0
15593636,3.0,France,Female,1.0,4,2.0,1,1,0,2.0,0
15693326,3.0,France,Female,2.0,7,2.0,2,0,0,4.0,0
15809901,4.0,France,Male,1.0,8,0.0,2,1,0,4.0,0
15759751,1.0,France,Male,2.0,1,0.0,2,1,1,3.0,0
15605425,2.0,Germany,Female,2.0,2,3.0,1,1,0,3.0,0
15801934,3.0,France,Male,3.0,8,0.0,2,1,1,1.0,0
15592000,4.0,Germany,Female,2.0,9,2.0,1,1,0,3.0,1
15618695,2.0,Spain,Female,0.0,3,2.0,1,0,1,1.0,0
15637110,3.0,Spain,Female,1.0,10,0.0,1,1,0,2.0,0
15727408,2.0,Germany,Male,1.0,8,1.0,2,1,0,4.0,0
15716328,2.0,France,Female,1.0,2,0.0,2,0,0,4.0,0
15669060,3.0,France,Male,4.0,6,0.0,2,1,0,3.0,0
15675854,2.0,Spain,Male,2.0,0,3.0,1,0,1,4.0,1
15621116,3.0,Germany,Male,1.0,5,3.0,1,1,0,1.0,0
15781495,3.0,France,Female,0.0,2,3.0,2,1,1,2.0,0
15740470,4.0,France,Male,1.0,4,3.0,2,1,0,1.0,0
15714391,2.0,France,Female,1.0,2,4.0,1,1,1,2.0,1
15730137,3.0,France,Male,1.0,0,2.0,1,0,0,2.0,0
15596455,2.0,Spain,Female,2.0,2,0.0,1,0,0,5.0,1
15717290,3.0,Germany,Male,2.0,2,2.0,2,0,1,2.0,0
15616555,5.0,Germany,Male,2.0,8,1.0,1,1,0,1.0,0
15659820,3.0,France,Female,1.0,5,0.0,2,1,0,5.0,0
15696301,4.0,France,Female,1.0,9,2.0,1,1,0,1.0,1
15771087,4.0,France,Female,4.0,0,2.0,2,1,1,4.0,0
15808831,3.0,France,Male,1.0,7,0.0,2,1,1,3.0,0
15812241,1.0,Germany,Male,3.0,7,3.0,1,1,0,1.0,1
15680370,1.0,France,Male,1.0,7,0.0,2,0,1,2.0,0
15780561,3.0,France,Female,1.0,9,2.0,2,0,0,1.0,0
15800784,3.0,France,Male,2.0,4,2.0,1,1,1,0.0,0
15715796,4.0,France,Male,1.0,0,0.0,2,1,1,2.0,0
15605375,3.0,France,Male,1.0,2,2.0,1,1,0,4.0,0
15621520,4.0,Germany,Female,2.0,2,3.0,1,1,0,0.0,0
15665460,4.0,Spain,Female,3.0,1,0.0,2,1,1,4.0,0
15801152,2.0,Spain,Female,1.0,1,3.0,2,1,0,1.0,0
15756425,3.0,France,Male,1.0,7,3.0,1,0,0,2.0,0
15674328,3.0,France,Female,1.0,3,1.0,1,1,1,4.0,1
15742404,4.0,France,Male,1.0,7,0.0,2,1,0,1.0,0
15757140,4.0,France,Male,2.0,0,1.0,1,0,1,4.0,0
15570051,4.0,Germany,Female,1.0,6,4.0,2,0,0,4.0,0
15669175,1.0,Germany,Male,0.0,6,2.0,2,0,1,4.0,0
15790324,3.0,France,Female,0.0,6,3.0,1,1,0,1.0,0
15691119,4.0,Germany,Male,3.0,4,3.0,1,0,0,4.0,0
15743478,3.0,Germany,Male,1.0,8,1.0,2,1,1,3.0,0
15707007,4.0,France,Female,1.0,8,0.0,1,1,0,2.0,0
15572547,3.0,France,Female,2.0,9,2.0,1,1,0,4.0,1
15567063,4.0,Germany,Female,1.0,6,2.0,1,0,1,3.0,1
15689633,5.0,Spain,Female,1.0,2,2.0,1,1,0,4.0,0
15720637,4.0,Germany,Female,2.0,10,2.0,1,1,0,4.0,1
15616859,3.0,Germany,Female,2.0,2,2.0,4,1,0,3.0,1
15766166,3.0,Spain,Male,2.0,2,3.0,1,1,1,1.0,0
15617655,2.0,Spain,Female,1.0,9,0.0,2,1,1,3.0,0
15623450,3.0,Germany,Female,1.0,7,3.0,1,1,1,3.0,0
15796612,2.0,France,Female,1.0,1,2.0,1,1,0,5.0,0
15795963,3.0,France,Male,1.0,7,3.0,1,0,1,1.0,0
15781598,4.0,Germany,Male,2.0,6,3.0,1,0,1,1.0,1
15691871,2.0,Germany,Male,2.0,9,3.0,1,1,1,4.0,0
15740345,3.0,Spain,Male,2.0,5,1.0,1,1,0,3.0,1
15662626,3.0,France,Female,1.0,2,0.0,2,0,0,1.0,0
15596575,3.0,Germany,Male,1.0,5,2.0,2,1,1,1.0,0
15657321,4.0,Germany,Male,1.0,8,2.0,2,1,0,4.0,0
15575955,4.0,France,Female,0.0,0,0.0,2,1,0,2.0,0
15743893,1.0,France,Male,2.0,3,3.0,1,1,0,5.0,0
15697270,3.0,Spain,Male,1.0,4,3.0,1,1,1,5.0,0
15644356,3.0,Spain,Female,2.0,10,3.0,1,1,0,4.0,0
15677586,2.0,Germany,Female,1.0,3,2.0,2,1,1,3.0,0
15571261,4.0,Germany,Female,1.0,6,3.0,2,1,1,1.0,0
15698758,3.0,Spain,Female,1.0,1,0.0,2,1,1,4.0,0
15787014,3.0,Germany,Female,1.0,8,2.0,1,1,1,4.0,0
15739857,4.0,France,Female,1.0,3,0.0,2,1,1,2.0,0
15774630,3.0,Germany,Female,2.0,1,3.0,1,1,1,1.0,0
15805523,4.0,France,Female,1.0,1,2.0,1,0,1,2.0,0
15749557,4.0,France,Female,2.0,6,0.0,2,1,1,5.0,0
15681180,4.0,France,Female,0.0,7,3.0,1,1,0,2.0,0
15742028,3.0,France,Female,1.0,5,0.0,2,1,0,1.0,0
15686463,3.0,France,Male,1.0,7,3.0,1,1,0,1.0,1
15654379,2.0,Spain,Male,3.0,4,0.0,2,1,1,1.0,0
15783629,3.0,Germany,Female,2.0,6,2.0,2,0,0,4.0,0
15751193,3.0,Spain,Male,1.0,4,0.0,2,1,1,1.0,0
15724099,3.0,France,Male,1.0,6,3.0,1,1,1,4.0,0
15568429,3.0,Spain,Female,2.0,3,0.0,2,1,0,3.0,0
15648967,3.0,Germany,Female,3.0,1,3.0,1,1,0,2.0,1
15664498,2.0,France,Male,1.0,7,4.0,1,1,0,4.0,0
15779522,4.0,France,Female,0.0,0,0.0,2,1,0,3.0,1
15583850,3.0,Germany,Male,3.0,0,3.0,2,1,1,5.0,0
15696539,3.0,France,Female,0.0,7,2.0,1,1,1,1.0,0
15760121,4.0,France,Male,1.0,9,2.0,1,1,0,4.0,0
15628279,3.0,France,Female,1.0,3,0.0,2,1,1,4.0,0
15766163,3.0,France,Male,1.0,1,0.0,2,0,1,1.0,0
15566467,3.0,Germany,Female,1.0,0,3.0,2,1,1,5.0,0
15639049,1.0,France,Female,1.0,7,3.0,1,0,1,0.0,0
15736413,4.0,France,Male,1.0,1,0.0,2,1,1,4.0,0
15634815,4.0,France,Female,1.0,3,0.0,2,1,1,4.0,0
15716381,3.0,Germany,Female,2.0,7,2.0,1,1,1,4.0,1
15708162,2.0,Germany,Female,1.0,1,2.0,2,0,1,3.0,0
15569364,3.0,France,Male,1.0,3,0.0,2,1,0,1.0,0
15791191,3.0,France,Male,3.0,2,2.0,1,1,1,3.0,0
15621205,2.0,France,Male,1.0,4,3.0,1,1,1,2.0,0
15704788,5.0,Spain,Female,2.0,8,1.0,2,0,0,2.0,1
15775756,5.0,Germany,Male,1.0,8,3.0,1,0,0,5.0,0
15641312,3.0,France,Male,1.0,6,0.0,1,1,1,1.0,1
15782531,3.0,Spain,Female,1.0,8,0.0,2,1,0,5.0,0
15724428,2.0,France,Male,1.0,8,0.0,2,1,0,2.0,0
15743617,4.0,Germany,Male,2.0,1,2.0,1,1,0,5.0,0
15585839,3.0,France,Male,1.0,2,0.0,2,1,0,5.0,0
15658158,3.0,Germany,Female,0.0,10,2.0,1,1,0,2.0,0
15637678,3.0,France,Male,1.0,5,0.0,1,1,0,4.0,0
15701809,4.0,Spain,Female,1.0,3,0.0,1,1,0,0.0,0
15676937,3.0,Spain,Female,1.0,8,0.0,2,1,1,0.0,1
15778975,5.0,Germany,Female,4.0,1,2.0,3,1,0,2.0,1
15710375,3.0,France,Male,2.0,6,0.0,2,1,0,2.0,0
15579914,3.0,Germany,Male,1.0,2,2.0,2,1,1,3.0,0
15595160,1.0,Spain,Male,1.0,2,0.0,2,1,1,2.0,0
15595391,2.0,France,Male,1.0,1,0.0,2,1,0,0.0,0
15630363,1.0,France,Female,1.0,0,2.0,1,0,0,1.0,0
15692443,3.0,Spain,Male,1.0,5,1.0,1,1,0,0.0,1
15593795,2.0,Germany,Female,2.0,1,3.0,1,1,0,3.0,1
15642824,5.0,Spain,Female,3.0,8,3.0,2,0,1,4.0,1
15683524,3.0,Germany,Female,0.0,6,3.0,2,0,0,2.0,0
15713532,3.0,Germany,Female,1.0,4,2.0,1,1,0,0.0,0
15719827,4.0,France,Male,1.0,3,0.0,1,0,0,2.0,0
15578435,3.0,France,Male,1.0,8,2.0,1,1,1,4.0,0
15723028,4.0,France,Male,1.0,1,0.0,2,1,0,2.0,0
15595609,3.0,Germany,Male,2.0,9,3.0,2,0,0,1.0,0
15622443,2.0,France,Male,1.0,4,0.0,2,0,1,1.0,0
15579112,2.0,France,Male,2.0,2,0.0,2,1,1,5.0,0
15648479,3.0,France,Female,2.0,0,0.0,2,1,0,4.0,0
15659234,1.0,France,Male,1.0,3,2.0,1,0,1,1.0,0
15811970,3.0,France,Female,2.0,1,0.0,2,1,1,0.0,0
15774192,2.0,Germany,Female,1.0,8,2.0,1,0,0,2.0,1
15595136,3.0,France,Female,1.0,1,0.0,2,1,1,2.0,0
15630580,4.0,Germany,Male,1.0,9,2.0,2,1,1,1.0,0
15660646,2.0,France,Male,1.0,3,3.0,1,1,0,5.0,0
15614365,3.0,Germany,Male,1.0,3,3.0,1,0,0,0.0,0
15776128,4.0,France,Female,2.0,6,3.0,1,0,0,3.0,0
15787035,3.0,France,Female,1.0,8,0.0,2,1,1,4.0,0
15792646,3.0,Spain,Female,3.0,1,2.0,1,1,1,1.0,0
15726832,5.0,Germany,Male,3.0,3,3.0,1,1,1,2.0,0
15773260,2.0,France,Female,1.0,0,3.0,1,1,0,3.0,0
15624437,5.0,Spain,Female,1.0,1,0.0,2,1,1,1.0,0
15717138,5.0,Spain,Male,1.0,6,2.0,2,1,0,4.0,0
15657317,4.0,France,Female,1.0,7,1.0,1,1,0,3.0,0
15626948,4.0,France,Female,2.0,6,2.0,1,1,0,4.0,0
15758901,4.0,Spain,Female,2.0,1,0.0,1,1,0,3.0,1
15777759,2.0,France,Male,1.0,2,3.0,1,1,1,1.0,0
15773322,2.0,Germany,Female,2.0,4,2.0,1,0,0,3.0,0
15697318,4.0,Germany,Male,1.0,9,2.0,1,0,0,1.0,0
15678916,2.0,France,Female,4.0,2,0.0,1,1,0,3.0,0
15632118,3.0,Spain,Male,2.0,5,3.0,1,1,0,4.0,1
15788118,3.0,France,Male,1.0,7,3.0,2,1,0,1.0,0
15788930,4.0,Spain,Male,1.0,7,3.0,1,1,0,5.0,0
15628583,4.0,France,Female,1.0,5,0.0,2,0,1,4.0,0
15635177,2.0,Spain,Female,3.0,3,0.0,1,1,1,2.0,0
15587690,2.0,France,Male,1.0,2,2.0,1,1,0,4.0,0
15627630,2.0,France,Female,2.0,1,0.0,2,1,0,2.0,0
15610930,2.0,Germany,Female,1.0,1,3.0,1,1,0,5.0,0
15657747,3.0,Germany,Female,2.0,9,3.0,2,0,1,0.0,0
15568006,3.0,France,Female,2.0,2,0.0,4,1,0,3.0,1
15751748,3.0,France,Male,2.0,2,3.0,1,0,0,4.0,1
15722212,3.0,France,Female,2.0,8,0.0,2,0,0,1.0,0
15658670,3.0,France,Female,1.0,8,0.0,2,1,0,2.0,0
15761654,4.0,Spain,Male,1.0,8,3.0,1,1,1,4.0,0
15812210,1.0,Germany,Female,1.0,8,2.0,4,1,1,0.0,1
15787051,4.0,Spain,Female,1.0,7,2.0,1,1,0,2.0,0
15642991,5.0,Spain,Female,1.0,7,0.0,2,1,0,1.0,0
15713769,3.0,Spain,Male,1.0,7,0.0,1,1,1,1.0,0
15605826,3.0,Germany,Male,2.0,10,2.0,3,1,0,4.0,1
15648898,2.0,Spain,Female,1.0,7,2.0,1,1,1,3.0,0
15705309,3.0,Spain,Male,1.0,5,0.0,2,0,0,3.0,0
15734202,3.0,Germany,Female,2.0,4,2.0,1,1,0,2.0,0
15658852,3.0,France,Male,1.0,8,0.0,2,1,1,3.0,0
15612633,2.0,Spain,Male,2.0,9,2.0,1,0,1,1.0,0
